date,nav,daily_return
2010-08-12,1.0,0.0
2010-08-13,1.0,0.0
2010-08-20,1.0,0.0
2010-08-27,1.0,0.0
2010-09-03,1.001,0.001
2010-09-10,1.001,0.0
2010-09-16,1.001,0.0
2010-09-17,1.001,0.0
2010-09-20,1.002,0.000999
2010-09-21,1.002,0.0
2010-09-27,1.002,0.0
2010-09-28,1.002,0.0
2010-09-29,1.002,0.0
2010-09-30,1.003,0.000998
2010-10-08,1.003,0.0
2010-10-11,1.003,0.0
2010-10-12,1.001,-0.001994
2010-10-13,1.0,-0.000999
2010-10-14,0.997,-0.003
2010-10-15,0.999,0.002006
2010-10-18,1.0,0.001001
2010-10-19,1.005,0.005
2010-10-20,1.014,0.008955
2010-10-21,1.013,-0.000986
2010-10-22,1.022,0.008884999999999999
2010-10-25,1.035,0.01272
2010-10-26,1.031,-0.003865
2010-10-27,1.019,-0.011639
2010-10-28,1.021,0.001963
2010-10-29,1.02,-0.000979
2010-11-01,1.03,0.009804
2010-11-02,1.024,-0.005825
2010-11-03,1.021,-0.00293
2010-11-04,1.026,0.004897
2010-11-05,1.026,0.0
2010-11-08,1.029,0.002924
2010-11-09,1.029,0.0
2010-11-10,1.039,0.009718
2010-11-11,1.037,-0.001925
2010-11-12,1.008,-0.027965
2010-11-15,1.025,0.016865
2010-11-16,1.008,-0.016585000000000003
2010-11-17,1.007,-0.000992
2010-11-18,1.007,0.0
2010-11-19,1.01,0.002979
2010-11-22,1.019,0.008911
2010-11-23,1.006,-0.012758
2010-11-24,1.023,0.016899
2010-11-25,1.021,-0.001955
2010-11-26,1.021,0.0
2010-11-29,1.027,0.005877
2010-11-30,1.01,-0.016553
2010-12-01,1.001,-0.008911
2010-12-02,1.004,0.002997
2010-12-03,0.997,-0.006972000000000001
2010-12-06,0.99,-0.0070209999999999995
2010-12-07,0.999,0.009091
2010-12-08,0.996,-0.003003
2010-12-09,0.986,-0.01004
2010-12-10,0.988,0.0020280000000000003
2010-12-13,1.007,0.019231
2010-12-14,1.004,-0.002979
2010-12-15,1.001,-0.002988
2010-12-16,1.0,-0.000999
2010-12-17,0.996,-0.004
2010-12-20,0.98,-0.016064000000000002
2010-12-21,0.984,0.004082
2010-12-22,0.982,-0.002033
2010-12-23,0.973,-0.009165
2010-12-24,0.968,-0.005139
2010-12-27,0.949,-0.019628
2010-12-28,0.94,-0.009484
2010-12-29,0.949,0.009574000000000001
2010-12-30,0.957,0.00843
2010-12-31,0.978,0.021943999999999998
2011-01-04,0.991,0.013292
2011-01-05,0.98,-0.0111
2011-01-06,0.977,-0.003061
2011-01-07,0.969,-0.008187999999999999
2011-01-10,0.951,-0.018576
2011-01-11,0.958,0.0073609999999999995
2011-01-12,0.954,-0.004175
2011-01-13,0.96,0.006289
2011-01-14,0.948,-0.0125
2011-01-17,0.911,-0.03903
2011-01-18,0.915,0.004391
2011-01-19,0.937,0.024044
2011-01-20,0.9,-0.039487999999999995
2011-01-21,0.905,0.005556
2011-01-24,0.894,-0.012155000000000001
2011-01-25,0.891,-0.003356
2011-01-26,0.902,0.012346
2011-01-27,0.916,0.015521
2011-01-28,0.923,0.0076419999999999995
2011-01-31,0.93,0.007584
2011-02-01,0.93,0.0
2011-02-09,0.916,-0.015054000000000001
2011-02-10,0.943,0.029476
2011-02-11,0.952,0.009544
2011-02-14,0.984,0.033613
2011-02-15,0.982,-0.002033
2011-02-16,0.995,0.013238000000000002
2011-02-17,0.988,-0.0070350000000000005
2011-02-18,0.975,-0.013158000000000001
