date,nav,daily_return
2023-06-13,1.0,0.0
2023-06-16,0.9999,0.0
2023-06-21,0.9998,0.0
2023-06-30,0.9998,0.0
2023-07-07,0.9998,0.0
2023-07-12,0.9998,0.0
2023-07-13,0.9998,0.0
2023-07-14,1.0003,0.0005
2023-07-17,1.0004,0.0001
2023-07-18,1.0003,-0.0001
2023-07-19,1.0003,0.0
2023-07-20,0.9999,-0.0004
2023-07-21,0.9995,-0.0004
2023-07-24,0.9997,0.0002
2023-07-25,1.001,0.0013
2023-07-26,0.9997,-0.0013
2023-07-27,1.0,0.0003
2023-07-28,1.0009,0.0009
2023-07-31,1.0012,0.0003
2023-08-01,1.0011,-0.0001
2023-08-02,1.0006,-0.0005
2023-08-03,1.0006,0.0
2023-08-04,1.0006,0.0
2023-08-07,0.9989,-0.0017000000000000001
2023-08-08,0.9988,-0.0001
2023-08-09,0.9973,-0.0015
2023-08-10,0.9971,-0.0002
2023-08-11,0.994,-0.0031
2023-08-14,0.9929,-0.0011
2023-08-15,0.9929,0.0
2023-08-16,0.9912,-0.0017000000000000001
2023-08-17,0.9934,0.0022
2023-08-18,0.991,-0.0024
2023-08-21,0.989,-0.002
2023-08-22,0.9905,0.0015
2023-08-23,0.9882,-0.0023
2023-08-24,0.9889,0.0007000000000000001
2023-08-25,0.9869,-0.002
2023-08-28,0.9878,0.0009
2023-08-29,0.9918,0.004
2023-08-30,0.9933,0.0015
2023-08-31,0.9927,-0.0006
2023-09-01,0.9926,-0.0001
2023-09-04,0.9935,0.0009
2023-09-05,0.992,-0.0015
2023-09-06,0.9916,-0.0004
2023-09-07,0.9891,-0.0025
2023-09-08,0.9898,0.0007000000000000001
2023-09-11,0.9902,0.0004
2023-09-12,0.99,-0.0002
2023-09-13,0.9887,-0.0013
2023-09-14,0.9878,-0.0009
2023-09-15,0.9867,-0.0011
2023-09-18,0.9876,0.0009
2023-09-19,0.9877,0.0001
2023-09-20,0.9855,-0.0022
2023-09-21,0.9834,-0.0021
2023-09-22,0.9858,0.0024
2023-09-25,0.9858,0.0
2023-09-26,0.9857,-0.0001
2023-09-27,0.9882,0.0025
2023-09-28,0.9879,-0.0003
2023-10-09,0.9865,-0.0014000000000000002
2023-10-10,0.9846,-0.0019
2023-10-11,0.984,-0.0006
2023-10-12,0.9843,0.0003
2023-10-13,0.9822,-0.0021
2023-10-16,0.981,-0.0012
2023-10-17,0.9818,0.0008
2023-10-18,0.9807,-0.0011
2023-10-19,0.9772,-0.0036
2023-10-20,0.9742,-0.0031
2023-10-23,0.9734,-0.0008
2023-10-24,0.9746,0.0012
2023-10-25,0.9734,-0.0012
2023-10-26,0.9744,0.001
2023-10-27,0.978,0.0037
2023-10-30,0.9812,0.0033
2023-10-31,0.9791,-0.0021
2023-11-01,0.9797,0.0006
2023-11-02,0.978,-0.0017000000000000001
2023-11-03,0.9792,0.0012
2023-11-06,0.9798,0.0006
2023-11-07,0.9782,-0.0016
2023-11-08,0.9788,0.0006
2023-11-09,0.9766,-0.0022
2023-11-10,0.9746,-0.002
2023-11-13,0.9732,-0.0014000000000000002
2023-11-14,0.9727,-0.0005
2023-11-15,0.9741,0.0014000000000000002
2023-11-16,0.9722,-0.002
2023-11-17,0.9735,0.0013
2023-11-20,0.9751,0.0016
2023-11-21,0.9742,-0.0009
2023-11-22,0.9705,-0.0038
2023-11-23,0.9722,0.0018
2023-11-24,0.9709,-0.0013
2023-11-27,0.9723,0.0014000000000000002
