date,nav,daily_return
2024-03-05,1.0,0.0
2024-03-08,1.0054,0.0
2024-03-11,1.0144,0.009000000000000001
2024-03-12,1.0201,0.005600000000000001
2024-03-13,1.0129,-0.0070999999999999995
2024-03-14,0.9996,-0.0131
2024-03-15,1.0007,0.0011
2024-03-18,1.0206,0.0199
2024-03-19,1.0132,-0.0073
2024-03-20,1.0199,0.0066
2024-03-21,1.0242,0.0042
2024-03-22,1.0288,0.0045000000000000005
2024-03-25,1.0143,-0.0141
2024-03-26,1.0033,-0.0108
2024-03-27,0.9735,-0.0297
2024-03-28,0.9788,0.0054
2024-03-29,0.9836,0.0049
2024-04-01,0.9992,0.0159
2024-04-02,0.9847,-0.014499999999999999
2024-04-03,0.983,-0.0017000000000000001
2024-04-08,0.9673,-0.016
2024-04-09,0.9749,0.0079
2024-04-10,0.9482,-0.0274
2024-04-11,0.9392,-0.0095
2024-04-12,0.9301,-0.0097
2024-04-15,0.9553,0.0271
2024-04-16,0.9253,-0.031400000000000004
2024-04-17,0.9493,0.0259
2024-04-18,0.9408,-0.009000000000000001
2024-04-19,0.9158,-0.026600000000000002
2024-04-22,0.9165,0.0008
2024-04-23,0.921,0.0049
2024-04-24,0.9314,0.0113
2024-04-25,0.9367,0.005699999999999999
2024-04-26,0.9547,0.0192
2024-04-29,0.9931,0.04019999999999999
2024-04-30,0.9748,-0.0184
2024-05-06,0.9789,0.0042
2024-05-07,0.9725,-0.006500000000000001
2024-05-08,0.9606,-0.012199999999999999
2024-05-09,0.9789,0.0191
2024-05-10,0.954,-0.0254
2024-05-13,0.9383,-0.0165
2024-05-14,0.9347,-0.0038
2024-05-15,0.9275,-0.0077
2024-05-16,0.9289,0.0015
2024-05-17,0.9422,0.0143
2024-05-20,0.9438,0.0017000000000000001
2024-05-21,0.9442,0.0004
2024-05-22,0.9472,0.0032
2024-05-23,0.9345,-0.0134
2024-05-24,0.9159,-0.0199
2024-05-27,0.9461,0.033
2024-05-28,0.9468,0.0007000000000000001
2024-05-29,0.9411,-0.006
2024-05-30,0.9528,0.0124
2024-05-31,0.9406,-0.0128
2024-06-03,0.9613,0.022000000000000002
2024-06-04,0.9658,0.004699999999999999
2024-06-05,0.9676,0.0019
2024-06-06,0.9733,0.0059
2024-06-07,0.9755,0.0023
2024-06-11,1.0139,0.0394
2024-06-12,1.0082,-0.005600000000000001
2024-06-13,1.0114,0.0032
2024-06-14,0.9995,-0.0118
2024-06-17,1.0116,0.0121
2024-06-18,1.009,-0.0026
2024-06-19,1.0096,0.0006
2024-06-20,1.0116,0.002
2024-06-21,1.0097,-0.0019
2024-06-24,0.9826,-0.0268
2024-06-25,0.9457,-0.037599999999999995
2024-06-26,0.9611,0.0163
2024-06-27,0.946,-0.015700000000000002
2024-06-28,0.9442,-0.0019
2024-06-30,0.9442,0.0
2024-07-01,0.9482,0.0042
2024-07-02,0.9328,-0.016200000000000003
2024-07-03,0.9475,0.0158
2024-07-04,0.9305,-0.0179
2024-07-05,0.926,-0.0048
2024-07-08,0.9216,-0.0048
2024-07-09,0.9508,0.0317
2024-07-10,0.9435,-0.0077
2024-07-11,0.9474,0.0040999999999999995
2024-07-12,0.9611,0.014499999999999999
2024-07-15,0.9667,0.0058
2024-07-16,0.9832,0.0171
2024-07-17,0.987,0.0039000000000000003
2024-07-18,1.0048,0.018000000000000002
2024-07-19,1.0116,0.0068000000000000005
2024-07-22,1.0109,-0.0007000000000000001
2024-07-23,0.9639,-0.04650000000000001
2024-07-24,0.9461,-0.018500000000000003
2024-07-25,0.9394,-0.0070999999999999995
2024-07-26,0.9531,0.0146
2024-07-29,0.9437,-0.009899999999999999
2024-07-30,0.9562,0.0132
2024-07-31,0.9935,0.039
2024-08-01,1.005,0.0116
2024-08-02,0.9844,-0.020499999999999997
2024-08-05,0.9474,-0.037599999999999995
2024-08-06,0.9588,0.012
2024-08-07,0.9521,-0.006999999999999999
2024-08-08,0.9627,0.0111
2024-08-09,0.9538,-0.0092
2024-08-12,0.9455,-0.0087
2024-08-13,0.9534,0.0084
2024-08-14,0.9323,-0.022099999999999998
2024-08-15,0.9362,0.0042
2024-08-16,0.9333,-0.0031
2024-08-19,0.9289,-0.004699999999999999
2024-08-20,0.9167,-0.0131
2024-08-21,0.9111,-0.0060999999999999995
2024-08-22,0.8964,-0.0161
2024-08-23,0.8857,-0.011899999999999999
2024-08-26,0.8891,0.0038
2024-08-27,0.8799,-0.0103
2024-08-28,0.8856,0.006500000000000001
2024-08-29,0.8979,0.0139
2024-08-30,0.9183,0.0227
2024-09-02,0.8867,-0.0344
2024-09-03,0.8931,0.0072
2024-09-04,0.8909,-0.0025
2024-09-05,0.8924,0.0017000000000000001
2024-09-06,0.8726,-0.0222
2024-09-09,0.8685,-0.004699999999999999
2024-09-10,0.8797,0.0129
2024-09-11,0.879,-0.0008
2024-09-12,0.8712,-0.0089
2024-09-13,0.8562,-0.0172
2024-09-18,0.8577,0.0018
2024-09-19,0.8571,-0.0007000000000000001
2024-09-20,0.8487,-0.0098
2024-09-23,0.8345,-0.0167
2024-09-24,0.8642,0.0356
2024-09-25,0.8633,-0.001
2024-09-26,0.8975,0.039599999999999996
2024-09-27,0.9588,0.0683
2024-09-30,1.0968,0.1439
2024-10-08,1.2651,0.1534
2024-10-09,1.2516,-0.010700000000000001
2024-10-10,1.1877,-0.051100000000000007
2024-10-11,1.1212,-0.055999999999999994
2024-10-14,1.149,0.0248
2024-10-15,1.1328,-0.0141
2024-10-16,1.1191,-0.0121
2024-10-17,1.1116,-0.0067
2024-10-18,1.2224,0.09970000000000001
2024-10-21,1.2369,0.011899999999999999
2024-10-22,1.2237,-0.010700000000000001
2024-10-23,1.2139,-0.008
2024-10-24,1.2153,0.0012
2024-10-25,1.2352,0.016399999999999998
2024-10-28,1.2245,-0.0087
2024-10-29,1.2136,-0.0089
2024-10-30,1.213,-0.0005
2024-10-31,1.2543,0.034
2024-11-01,1.2193,-0.0279
2024-11-04,1.2551,0.0294
2024-11-05,1.2893,0.027200000000000002
2024-11-06,1.2915,0.0017000000000000001
2024-11-07,1.3221,0.023700000000000002
2024-11-08,1.3707,0.0368
2024-11-11,1.4682,0.0711
2024-11-12,1.446,-0.0151
2024-11-13,1.4456,-0.0003
2024-11-14,1.4031,-0.0294
2024-11-15,1.3404,-0.0447
2024-11-18,1.3243,-0.012
2024-11-19,1.3625,0.0288
2024-11-20,1.3617,-0.0006
2024-11-21,1.3656,0.0029
2024-11-22,1.3181,-0.0348
2024-11-25,1.3205,0.0018
2024-11-26,1.3056,-0.0113
2024-11-27,1.3319,0.020099999999999996
2024-11-28,1.3241,-0.0059
2024-11-29,1.351,0.0203
2024-12-02,1.3562,0.0038
2024-12-03,1.3366,-0.014499999999999999
2024-12-04,1.3234,-0.009899999999999999
2024-12-05,1.3149,-0.0064
2024-12-06,1.33,0.0115
2024-12-09,1.3091,-0.015700000000000002
2024-12-10,1.3239,0.0113
2024-12-11,1.3147,-0.0069
2024-12-12,1.3199,0.004
2024-12-13,1.2919,-0.0212
2024-12-16,1.2576,-0.026600000000000002
2024-12-17,1.2494,-0.006500000000000001
2024-12-18,1.2666,0.0138
2024-12-19,1.2709,0.0034000000000000002
2024-12-20,1.3,0.0229
2024-12-23,1.2714,-0.022000000000000002
2024-12-24,1.2874,0.0126
2024-12-25,1.2659,-0.0167
2024-12-26,1.2727,0.0054
2024-12-27,1.2714,-0.001
2024-12-30,1.2642,-0.005699999999999999
2024-12-31,1.2156,-0.0384
2025-01-02,1.1714,-0.0364
2025-01-03,1.1585,-0.011000000000000001
2025-01-06,1.1614,0.0025
2025-01-07,1.1853,0.0206
2025-01-08,1.1757,-0.008100000000000001
2025-01-09,1.1762,0.0004
2025-01-10,1.1654,-0.0092
2025-01-13,1.1714,0.0051
2025-01-14,1.2211,0.0424
2025-01-15,1.2083,-0.0105
2025-01-16,1.2174,0.0075
2025-01-17,1.2285,0.0091
2025-01-20,1.221,-0.0060999999999999995
2025-01-21,1.227,0.0049
2025-01-22,1.2141,-0.0105
2025-01-23,1.2088,-0.0044
2025-01-24,1.2154,0.0055000000000000005
2025-01-27,1.1938,-0.0178
2025-02-05,1.2,0.0052
2025-02-06,1.2625,0.0521
2025-02-07,1.263,0.0004
2025-02-10,1.2652,0.0017000000000000001
2025-02-11,1.2487,-0.013000000000000001
2025-02-12,1.2831,0.0275
2025-02-13,1.2565,-0.0207
2025-02-14,1.2512,-0.0042
2025-02-17,1.2627,0.0092
2025-02-18,1.2622,-0.0004
2025-02-19,1.3205,0.0462
2025-02-20,1.3218,0.001
2025-02-21,1.35,0.0213
