date,nav,daily_return
2025-07-11,1.0,0.0
2025-07-14,1.0005,0.0005
2025-07-15,0.9975,-0.003
2025-07-16,0.998,0.0005
2025-07-17,1.0122,0.014199999999999999
2025-07-18,1.0093,-0.0029
2025-07-21,1.0096,0.0003
2025-07-22,1.0069,-0.0027
2025-07-23,1.0035,-0.0034000000000000002
2025-07-24,1.016,0.0125
2025-07-25,1.0152,-0.0008
2025-07-28,1.0269,0.0115
2025-07-29,1.0378,0.0106
2025-07-30,1.0311,-0.006500000000000001
2025-07-31,1.0252,-0.005699999999999999
2025-08-01,1.0205,-0.0046
2025-08-04,1.0501,0.028999999999999998
2025-08-05,1.0629,0.012199999999999999
2025-08-06,1.076,0.0123
2025-08-07,1.0806,0.0043
2025-08-08,1.0831,0.0023
2025-08-11,1.0906,0.0069
2025-08-12,1.0834,-0.0066
2025-08-13,1.0928,0.0087
2025-08-14,1.0715,-0.0195
2025-08-15,1.0876,0.015
2025-08-18,1.1021,0.013300000000000001
2025-08-19,1.1016,-0.0005
2025-08-20,1.1161,0.0132
2025-08-21,1.1052,-0.0098
2025-08-22,1.1306,0.023
2025-08-25,1.1646,0.0301
2025-08-26,1.1694,0.0040999999999999995
2025-08-27,1.1539,-0.013300000000000001
2025-08-28,1.2024,0.042
2025-08-29,1.1997,-0.0022
2025-09-01,1.1966,-0.0026
2025-09-02,1.1584,-0.0319
2025-09-03,1.1251,-0.0287
2025-09-04,1.082,-0.0383
2025-09-05,1.1069,0.023
2025-09-08,1.1357,0.026000000000000002
2025-09-09,1.1124,-0.020499999999999997
2025-09-10,1.1231,0.0096
2025-09-11,1.1529,0.0265
2025-09-12,1.151,-0.0016
2025-09-15,1.1414,-0.0083
2025-09-16,1.1576,0.014199999999999999
2025-09-17,1.1635,0.0051
2025-09-18,1.157,-0.005600000000000001
2025-09-19,1.1524,-0.004
2025-09-22,1.1644,0.0104
2025-09-23,1.153,-0.0098
2025-09-24,1.1712,0.0158
2025-09-25,1.1748,0.0031
2025-09-26,1.1584,-0.013999999999999999
