date,nav,daily_return
2017-06-02,1.0,0.0
2017-06-09,1.0,0.0
2017-06-16,1.0,0.0
2017-06-19,1.0,0.0
2017-06-20,1.0,0.0
2017-06-21,1.001,0.001
2017-06-22,1.001,0.0
2017-06-23,1.001,0.0
2017-06-26,1.001,0.0
2017-06-27,1.002,0.000999
2017-06-28,1.002,0.0
2017-06-29,1.002,0.0
2017-06-30,1.002,0.0
2017-07-03,1.003,0.000998
2017-07-04,1.003,0.0
2017-07-05,1.003,0.0
2017-07-06,1.004,0.000997
2017-07-07,1.004,0.0
2017-07-10,1.004,0.0
2017-07-11,1.004,0.0
2017-07-12,1.004,0.0
2017-07-13,1.004,0.0
2017-07-14,1.004,0.0
2017-07-17,1.004,0.0
2017-07-18,1.004,0.0
2017-07-19,1.005,0.000996
2017-07-20,1.006,0.000995
2017-07-21,1.005,-0.000994
2017-07-24,1.005,0.0
2017-07-25,1.004,-0.000995
2017-07-26,1.007,0.002988
2017-07-27,1.011,0.003972
2017-07-28,1.014,0.002967
2017-07-31,1.019,0.004931
2017-08-01,1.019,0.0
2017-08-02,1.018,-0.000981
2017-08-03,1.02,0.001965
2017-08-04,1.016,-0.003922
2017-08-07,1.019,0.002953
2017-08-08,1.018,-0.000981
2017-08-09,1.018,0.0
2017-08-10,1.018,0.0
2017-08-11,1.017,-0.000982
2017-08-14,1.021,0.003933
2017-08-15,1.022,0.000979
2017-08-16,1.02,-0.001957
2017-08-17,1.02,0.0
2017-08-18,1.019,-0.00098
2017-08-21,1.02,0.000981
2017-08-22,1.018,-0.001961
2017-08-23,1.018,0.0
2017-08-24,1.018,0.0
2017-08-25,1.02,0.001965
2017-08-28,1.023,0.0029409999999999996
2017-08-29,1.025,0.001955
2017-08-30,1.023,-0.001951
2017-08-31,1.022,-0.000978
2017-09-01,1.024,0.001957
2017-09-04,1.03,0.005859
2017-09-05,1.03,0.0
2017-09-06,1.031,0.0009710000000000001
2017-09-07,1.027,-0.00388
