date,nav,daily_return
2025-08-19,1.0,0.0
2025-08-22,1.0,0.0
2025-08-29,1.0002,0.0
2025-09-05,0.9993,0.0
2025-09-12,1.0003,0.0
2025-09-19,1.0003,0.0
2025-09-26,0.9988,0.0
2025-09-30,1.0081,0.0
2025-10-10,0.9937,0.0
2025-10-13,0.9974,0.0037
2025-10-14,0.9732,-0.024300000000000002
2025-10-15,0.9865,0.0137
2025-10-16,0.9767,-0.009899999999999999
2025-10-17,0.9378,-0.0398
2025-10-20,0.9507,0.0138
2025-10-21,0.9742,0.024700000000000003
2025-10-22,0.9703,-0.004
2025-10-23,0.9623,-0.008199999999999999
2025-10-24,0.9926,0.0315
2025-10-27,1.0076,0.0151
2025-10-28,1.0042,-0.0034000000000000002
2025-10-29,1.0107,0.006500000000000001
2025-10-30,0.9929,-0.0176
2025-10-31,0.9941,0.0012
2025-11-03,0.9914,-0.0027
2025-11-04,0.9708,-0.0208
2025-11-05,0.9697,-0.0011
2025-11-06,0.9845,0.015300000000000001
2025-11-07,0.9796,-0.005
2025-11-10,0.985,0.0055000000000000005
2025-11-11,0.9793,-0.0058
2025-11-12,0.976,-0.0034000000000000002
2025-11-13,0.9891,0.0134
2025-11-14,0.9715,-0.0178
2025-11-17,0.9739,0.0025
2025-11-18,0.9674,-0.0067
2025-11-19,0.9529,-0.015
2025-11-20,0.9462,-0.006999999999999999
2025-11-21,0.9058,-0.042699999999999995
2025-11-24,0.9314,0.028300000000000002
2025-11-25,0.9537,0.0239
2025-11-26,0.9549,0.0013
2025-11-27,0.9592,0.0045000000000000005
2025-11-28,0.9703,0.0116
2025-12-01,0.9708,0.0005
2025-12-02,0.9596,-0.0115
2025-12-03,0.9495,-0.0105
2025-12-04,0.9526,0.0033
2025-12-05,0.971,0.019299999999999998
2025-12-08,0.9969,0.026699999999999998
2025-12-09,0.9964,-0.0005
2025-12-10,1.0,0.0036
2025-12-11,0.9903,-0.0097
2025-12-12,1.0115,0.021400000000000002
2025-12-15,0.9981,-0.0132
2025-12-16,0.9784,-0.0197
2025-12-17,0.9982,0.0202
2025-12-18,0.9925,-0.005699999999999999
2025-12-19,0.992,-0.0005
2025-12-22,1.0097,0.0178
2025-12-23,1.0085,-0.0012
2025-12-24,1.0259,0.0173
2025-12-25,1.0439,0.0175
2025-12-26,1.037,-0.0066
2025-12-29,1.0384,0.0014000000000000002
2025-12-30,1.0347,-0.0036
2025-12-31,1.032,-0.0026
2026-01-05,1.0702,0.037000000000000005
2026-01-06,1.0841,0.013000000000000001
2026-01-07,1.1079,0.022000000000000002
2026-01-08,1.124,0.014499999999999999
2026-01-09,1.1582,0.0304
2026-01-12,1.192,0.0292
2026-01-13,1.1603,-0.026600000000000002
2026-01-14,1.1782,0.0154
2026-01-15,1.1711,-0.006
2026-01-16,1.1915,0.0174
2026-01-19,1.1918,0.0003
2026-01-20,1.1731,-0.015700000000000002
2026-01-21,1.1932,0.0171
2026-01-22,1.1999,0.005600000000000001
2026-01-23,1.229,0.024300000000000002
2026-01-26,1.1989,-0.0245
2026-01-27,1.2212,0.018600000000000002
2026-01-28,1.214,-0.0059
2026-01-29,1.1803,-0.0278
2026-01-30,1.1906,0.0087
2026-02-02,1.1437,-0.0394
2026-02-03,1.1916,0.04190000000000001
2026-02-04,1.1797,-0.01
2026-02-05,1.1643,-0.0131
2026-02-06,1.1571,-0.0062
2026-02-09,1.1919,0.0301
2026-02-10,1.1886,-0.0028000000000000004
2026-02-11,1.1797,-0.0075
2026-02-12,1.2004,0.0175
2026-02-13,1.1927,-0.0064
2026-02-24,1.1911,-0.0013
2026-02-25,1.2083,0.0144
2026-02-26,1.2286,0.0168
2026-02-27,1.2367,0.0066
2026-03-02,1.2221,-0.0118
2026-03-03,1.1554,-0.0546
2026-03-04,1.1513,-0.0034999999999999996
2026-03-05,1.1679,0.0144
2026-03-06,1.178,0.0086
2026-03-09,1.1631,-0.0126
2026-03-10,1.2109,0.041100000000000005
2026-03-11,1.1967,-0.011699999999999999
2026-03-12,1.186,-0.0089
2026-03-13,1.1648,-0.0179
2026-03-16,1.1738,0.0077
2026-03-17,1.1301,-0.037200000000000004
2026-03-18,1.1546,0.0217
2026-03-19,1.129,-0.0222
2026-03-20,1.1155,-0.012
2026-03-23,1.0562,-0.053200000000000004
2026-03-24,1.0921,0.034
2026-03-25,1.1163,0.0222
2026-03-26,1.0976,-0.0168
2026-03-27,1.1248,0.0248
2026-03-30,1.1223,-0.0022
2026-03-31,1.092,-0.027000000000000003
2026-04-01,1.1381,0.042199999999999994
2026-04-02,1.1104,-0.024300000000000002
2026-04-03,1.1187,0.0075
2026-04-07,1.1222,0.0031
2026-04-08,1.183,0.0542
2026-04-09,1.1725,-0.0089
2026-04-10,1.1839,0.0097
2026-04-13,1.1893,0.0046
2026-04-14,1.2176,0.023799999999999998
2026-04-15,1.2104,-0.0059
2026-04-16,1.2309,0.0169
2026-04-17,1.2442,0.0108
2026-04-20,1.2427,-0.0012
2026-04-21,1.2507,0.0064
2026-04-22,1.282,0.025
2026-04-23,1.2461,-0.027999999999999997
2026-04-24,1.2457,-0.0003
2026-04-27,1.2671,0.0172
