date,nav,daily_return
2024-03-25,1.0,0.0
2024-03-29,1.0,0.0
2024-04-03,0.9999,0.0
2024-04-12,0.9998,0.0
2024-04-19,0.9996,0.0
2024-04-24,1.0002,0.0
2024-04-25,1.0002,0.0
2024-04-26,1.0014,0.0012
2024-04-29,1.0034,0.002
2024-04-30,1.0025,-0.0009
2024-05-06,1.0039,0.0014000000000000002
2024-05-07,1.0039,0.0
2024-05-08,1.0026,-0.0013
2024-05-09,1.0059,0.0033
2024-05-10,1.0046,-0.0013
2024-05-13,1.0058,0.0012
2024-05-14,1.0068,0.001
2024-05-15,1.0024,-0.0044
2024-05-16,1.0032,0.0008
2024-05-17,1.0042,0.001
2024-05-20,1.0071,0.0029
2024-05-21,1.0024,-0.004699999999999999
2024-05-22,1.0046,0.0022
2024-05-23,0.9986,-0.006
2024-05-24,0.9896,-0.009000000000000001
2024-05-27,0.997,0.0075
2024-05-28,0.9905,-0.006500000000000001
2024-05-29,0.991,0.0005
2024-05-30,0.9927,0.0017000000000000001
2024-05-31,0.9911,-0.0016
2024-06-03,0.9968,0.0058
2024-06-04,1.0026,0.0058
2024-06-05,0.9989,-0.0037
2024-06-06,0.9966,-0.0023
2024-06-07,0.987,-0.0096
2024-06-11,0.9915,0.0046
2024-06-12,0.9903,-0.0012
2024-06-13,0.9964,0.0062
2024-06-14,0.9996,0.0032
2024-06-17,1.0071,0.0075
2024-06-18,1.0122,0.0051
2024-06-19,1.01,-0.0022
2024-06-20,1.0039,-0.006
2024-06-21,1.0028,-0.0011
2024-06-24,0.992,-0.0108
2024-06-25,0.9827,-0.009399999999999999
2024-06-26,0.993,0.0105
2024-06-27,0.9846,-0.0085
2024-06-28,0.9864,0.0018
2024-06-30,0.9864,0.0
2024-07-01,0.9818,-0.004699999999999999
2024-07-02,0.9754,-0.006500000000000001
2024-07-03,0.975,-0.0004
2024-07-04,0.9703,-0.0048
2024-07-05,0.9729,0.0027
2024-07-08,0.9693,-0.0037
2024-07-09,0.9829,0.013999999999999999
2024-07-10,0.982,-0.0009
2024-07-11,0.9886,0.0067
2024-07-12,0.991,0.0024
2024-07-15,0.9876,-0.0034000000000000002
2024-07-16,0.9949,0.0074
2024-07-17,0.9895,-0.0054
2024-07-18,0.9909,0.0014000000000000002
2024-07-19,0.9937,0.0028000000000000004
2024-07-22,0.9976,0.0039000000000000003
2024-07-23,0.9807,-0.0169
2024-07-24,0.9746,-0.0062
2024-07-25,0.9708,-0.0039000000000000003
2024-07-26,0.9761,0.0055000000000000005
2024-07-29,0.9747,-0.0014000000000000002
2024-07-30,0.9718,-0.003
2024-07-31,0.9837,0.012199999999999999
2024-08-01,0.9779,-0.0059
2024-08-02,0.962,-0.0163
2024-08-05,0.9452,-0.0175
2024-08-06,0.9496,0.004699999999999999
2024-08-07,0.9502,0.0006
2024-08-08,0.9481,-0.0022
2024-08-09,0.9491,0.0011
2024-08-12,0.9487,-0.0004
2024-08-13,0.9544,0.006
2024-08-14,0.9478,-0.0069
2024-08-15,0.9465,-0.0014000000000000002
2024-08-16,0.9491,0.0027
2024-08-19,0.9513,0.0023
2024-08-20,0.9461,-0.0055000000000000005
2024-08-21,0.946,-0.0001
2024-08-22,0.9462,0.0002
2024-08-23,0.9465,0.0003
2024-08-26,0.9448,-0.0018
2024-08-27,0.9385,-0.0067
2024-08-28,0.9367,-0.0019
2024-08-29,0.9417,0.0053
2024-08-30,0.9585,0.0178
2024-09-02,0.9442,-0.0149
2024-09-03,0.9491,0.0052
2024-09-04,0.9446,-0.004699999999999999
2024-09-05,0.9436,-0.0011
2024-09-06,0.9377,-0.0063
2024-09-09,0.9355,-0.0023
2024-09-10,0.9398,0.0046
2024-09-11,0.9441,0.0046
2024-09-12,0.9402,-0.0040999999999999995
2024-09-13,0.9412,0.0011
2024-09-18,0.9402,-0.0011
2024-09-19,0.9433,0.0033
2024-09-20,0.9455,0.0023
2024-09-23,0.9448,-0.0007000000000000001
2024-09-24,0.969,0.0256
2024-09-25,0.9715,0.0026
2024-09-26,0.9916,0.0207
2024-09-27,1.0273,0.036000000000000004
2024-09-30,1.1024,0.0731
2024-10-08,1.2119,0.0993
2024-10-09,1.1445,-0.0556
2024-10-10,1.1405,-0.0034999999999999996
2024-10-11,1.0999,-0.0356
2024-10-14,1.1239,0.0218
2024-10-15,1.1023,-0.0192
2024-10-16,1.0815,-0.0189
2024-10-17,1.0883,0.0063
2024-10-18,1.1537,0.0601
2024-10-21,1.1561,0.0021
2024-10-22,1.1527,-0.0029
2024-10-23,1.1366,-0.013999999999999999
2024-10-24,1.1267,-0.0087
2024-10-25,1.1313,0.0040999999999999995
2024-10-28,1.1255,-0.0051
2024-10-29,1.1187,-0.006
2024-10-30,1.1143,-0.0039000000000000003
2024-10-31,1.1143,0.0
2024-11-01,1.0775,-0.033
2024-11-04,1.0923,0.0137
2024-11-05,1.1343,0.0385
2024-11-06,1.1258,-0.0075
2024-11-07,1.1501,0.0216
2024-11-08,1.1427,-0.0064
2024-11-11,1.1775,0.0305
2024-11-12,1.1598,-0.015
2024-11-13,1.1961,0.0313
2024-11-14,1.156,-0.0335
2024-11-15,1.1281,-0.0241
2024-11-18,1.0925,-0.0316
2024-11-19,1.1181,0.023399999999999997
2024-11-20,1.1313,0.0118
