date,nav,daily_return
2023-02-28,1.0,0.0
2023-03-03,0.9999,0.0
2023-03-10,0.9942,0.0
2023-03-17,0.995,0.0
2023-03-24,1.0033,0.0
2023-03-27,1.0014,-0.0019
2023-03-28,0.992,-0.009399999999999999
2023-03-29,1.0052,0.013300000000000001
2023-03-30,1.005,-0.0002
2023-03-31,1.0105,0.0055000000000000005
2023-04-03,1.0316,0.0209
2023-04-04,1.0316,0.0
2023-04-06,1.0568,0.024399999999999998
2023-04-07,1.0697,0.012199999999999999
2023-04-10,1.052,-0.0165
2023-04-11,1.0477,-0.0040999999999999995
2023-04-12,1.0591,0.0109
2023-04-13,1.0357,-0.022099999999999998
2023-04-14,1.0694,0.0325
2023-04-17,1.0691,-0.0003
2023-04-18,1.0569,-0.011399999999999999
2023-04-19,1.0493,-0.0072
2023-04-20,1.0612,0.0113
2023-04-21,1.0248,-0.034300000000000004
2023-04-24,1.0124,-0.0121
2023-04-25,0.9893,-0.022799999999999997
2023-04-26,0.9836,-0.0058
2023-04-27,0.9891,0.005600000000000001
2023-04-28,0.9943,0.0053
2023-05-04,0.978,-0.016399999999999998
2023-05-05,0.9714,-0.0067
2023-05-08,0.9752,0.0039000000000000003
2023-05-09,0.9595,-0.0161
2023-05-10,0.9549,-0.0048
2023-05-11,0.9583,0.0036
2023-05-12,0.951,-0.0076
2023-05-15,0.964,0.0137
2023-05-16,0.9747,0.0111
2023-05-17,0.9851,0.010700000000000001
2023-05-18,0.9892,0.0042
2023-05-19,1.0025,0.0134
2023-05-22,1.0008,-0.0017000000000000001
2023-05-23,0.9811,-0.0197
2023-05-24,0.9853,0.0043
2023-05-25,0.9863,0.001
2023-05-26,0.9977,0.0116
2023-05-29,0.9995,0.0018
2023-05-30,1.004,0.0045000000000000005
2023-05-31,1.0048,0.0008
2023-06-01,1.0022,-0.0026
2023-06-02,1.0033,0.0011
2023-06-05,1.0092,0.0059
2023-06-06,0.9887,-0.0203
2023-06-07,0.9846,-0.0040999999999999995
2023-06-08,0.9681,-0.0168
2023-06-09,0.9831,0.0155
2023-06-12,0.9908,0.0078000000000000005
2023-06-13,1.0146,0.024
2023-06-14,1.0185,0.0038
2023-06-15,1.0135,-0.0049
2023-06-16,1.0345,0.0207
2023-06-19,1.062,0.026600000000000002
2023-06-20,1.0631,0.001
2023-06-21,1.0227,-0.038
2023-06-26,1.0021,-0.020099999999999996
2023-06-27,0.9987,-0.0034000000000000002
2023-06-28,0.9958,-0.0029
2023-06-29,1.0003,0.0045000000000000005
2023-06-30,1.0112,0.0109
2023-07-03,1.0047,-0.0064
2023-07-04,1.0199,0.0151
2023-07-05,1.0004,-0.0191
2023-07-06,1.0017,0.0013
2023-07-07,0.9891,-0.0126
2023-07-10,0.9883,-0.0008
2023-07-11,1.0108,0.022799999999999997
2023-07-12,0.993,-0.0176
2023-07-13,1.014,0.021099999999999997
2023-07-14,1.0139,-0.0001
2023-07-17,1.0092,-0.0046
2023-07-18,1.0011,-0.008
2023-07-19,0.9916,-0.0095
2023-07-20,0.9759,-0.0158
2023-07-21,0.9709,-0.0051
2023-07-24,0.9616,-0.0096
2023-07-25,0.9757,0.0147
2023-07-26,0.9719,-0.0039000000000000003
2023-07-27,0.9609,-0.0113
2023-07-28,0.9607,-0.0002
2023-07-31,0.97,0.0097
2023-08-01,0.9748,0.0049
2023-08-02,0.9787,0.004
2023-08-03,0.9755,-0.0033
2023-08-04,0.9719,-0.0037
2023-08-07,0.967,-0.005
2023-08-08,0.962,-0.0052
2023-08-09,0.9565,-0.005699999999999999
2023-08-10,0.963,0.0068000000000000005
2023-08-11,0.9467,-0.0169
2023-08-14,0.9389,-0.008199999999999999
2023-08-15,0.9223,-0.0177
2023-08-16,0.9097,-0.0137
2023-08-17,0.9199,0.011200000000000002
2023-08-18,0.9118,-0.0088
2023-08-21,0.8988,-0.0143
2023-08-22,0.9039,0.005699999999999999
2023-08-23,0.8831,-0.023
2023-08-24,0.8945,0.0129
2023-08-25,0.8794,-0.0169
2023-08-28,0.8821,0.0031
2023-08-29,0.9222,0.0455
2023-08-30,0.9402,0.0195
2023-08-31,0.9455,0.005600000000000001
2023-09-01,0.9449,-0.0006
2023-09-04,0.9491,0.0044
2023-09-05,0.9467,-0.0025
2023-09-06,0.9629,0.0171
2023-09-07,0.9351,-0.028900000000000002
2023-09-08,0.9386,0.0037
2023-09-11,0.9391,0.0005
2023-09-12,0.9325,-0.006999999999999999
2023-09-13,0.9261,-0.0069
2023-09-14,0.9132,-0.0139
2023-09-15,0.9206,0.008100000000000001
2023-09-18,0.9053,-0.0166
2023-09-19,0.8989,-0.0070999999999999995
2023-09-20,0.8887,-0.0113
2023-09-21,0.8845,-0.004699999999999999
2023-09-22,0.8996,0.0171
2023-09-25,0.8942,-0.006
2023-09-26,0.8902,-0.0045000000000000005
2023-09-27,0.8911,0.001
2023-09-28,0.9047,0.015300000000000001
2023-10-09,0.9056,0.001
2023-10-10,0.9136,0.0088
2023-10-11,0.9296,0.0175
2023-10-12,0.9405,0.011699999999999999
2023-10-13,0.9382,-0.0024
2023-10-16,0.9187,-0.0208
2023-10-17,0.9276,0.0097
2023-10-18,0.9164,-0.0121
2023-10-19,0.9136,-0.0031
2023-10-20,0.896,-0.019299999999999998
2023-10-23,0.8798,-0.0181
2023-10-24,0.9006,0.0236
2023-10-25,0.8962,-0.0049
2023-10-26,0.8963,0.0001
2023-10-27,0.9128,0.0184
2023-10-30,0.9471,0.037599999999999995
2023-10-31,0.9498,0.0029
2023-11-01,0.944,-0.0060999999999999995
2023-11-02,0.9284,-0.0165
2023-11-03,0.9485,0.0217
2023-11-06,0.964,0.0163
2023-11-07,0.9607,-0.0034000000000000002
2023-11-08,0.9734,0.0132
2023-11-09,0.9615,-0.012199999999999999
2023-11-10,0.9544,-0.0074
2023-11-13,0.959,0.0048
2023-11-14,0.9625,0.0036
2023-11-15,0.9591,-0.0034999999999999996
2023-11-16,0.9452,-0.014499999999999999
2023-11-17,0.946,0.0008
2023-11-20,0.943,-0.0032
2023-11-21,0.9338,-0.0098
2023-11-22,0.9207,-0.013999999999999999
2023-11-23,0.932,0.0123
2023-11-24,0.9168,-0.0163
2023-11-27,0.9325,0.0171
2023-11-28,0.9338,0.0014000000000000002
2023-11-29,0.9347,0.001
2023-11-30,0.9334,-0.0014000000000000002
2023-12-01,0.9294,-0.0043
2023-12-04,0.921,-0.009000000000000001
2023-12-05,0.9027,-0.0199
2023-12-06,0.9085,0.0064
2023-12-07,0.8971,-0.0125
2023-12-08,0.9091,0.0134
2023-12-11,0.9254,0.0179
2023-12-12,0.9253,-0.0001
2023-12-13,0.9155,-0.0106
2023-12-14,0.9136,-0.0021
2023-12-15,0.9094,-0.0046
2023-12-18,0.8945,-0.016399999999999998
2023-12-19,0.9004,0.0066
