date,nav,daily_return
2024-09-20,1.0,0.0
2024-09-23,0.9965,-0.0034999999999999996
2024-09-24,1.0462,0.0499
2024-09-25,1.048,0.0017000000000000001
2024-09-26,1.09,0.0401
2024-09-27,1.1464,0.051699999999999996
2024-09-30,1.2385,0.0803
2024-10-08,1.2812,0.0345
2024-10-09,1.1875,-0.0731
2024-10-10,1.1881,0.0005
2024-10-11,1.1522,-0.0302
2024-10-14,1.1682,0.0139
2024-10-15,1.1437,-0.021
2024-10-16,1.1377,-0.0052
2024-10-17,1.1162,-0.0189
2024-10-18,1.1462,0.0269
2024-10-21,1.1506,0.0038
2024-10-22,1.1657,0.0131
2024-10-23,1.1825,0.0144
2024-10-24,1.1625,-0.0169
2024-10-25,1.1914,0.024900000000000002
2024-10-28,1.1989,0.0063
2024-10-29,1.1755,-0.0195
2024-10-30,1.1711,-0.0037
2024-10-31,1.1707,-0.0003
2024-11-01,1.1771,0.0055000000000000005
2024-11-04,1.19,0.011000000000000001
2024-11-05,1.218,0.0235
2024-11-06,1.2258,0.0064
2024-11-07,1.2423,0.013500000000000002
2024-11-08,1.2434,0.0009
2024-11-11,1.2583,0.012
2024-11-12,1.2513,-0.005600000000000001
2024-11-13,1.2538,0.002
2024-11-14,1.2246,-0.0233
2024-11-15,1.2076,-0.0139
2024-11-18,1.1929,-0.012199999999999999
2024-11-19,1.2166,0.0199
2024-11-20,1.2268,0.0084
2024-11-21,1.2262,-0.0005
2024-11-22,1.1832,-0.0351
2024-11-25,1.1835,0.0003
2024-11-26,1.1734,-0.0085
2024-11-27,1.1911,0.0151
2024-11-28,1.1777,-0.0113
2024-11-29,1.1891,0.0097
2024-12-02,1.1993,0.0086
2024-12-03,1.1956,-0.0031
2024-12-04,1.1811,-0.0121
2024-12-05,1.1775,-0.003
2024-12-06,1.1928,0.013000000000000001
2024-12-09,1.1935,0.0006
2024-12-10,1.1997,0.0052
2024-12-11,1.2033,0.003
2024-12-12,1.2123,0.0075
2024-12-13,1.1836,-0.023700000000000002
2024-12-16,1.1706,-0.011000000000000001
2024-12-17,1.1713,0.0006
2024-12-18,1.1719,0.0005
2024-12-19,1.1674,-0.0038
2024-12-20,1.1622,-0.0045000000000000005
2024-12-23,1.16,-0.0019
2024-12-24,1.1745,0.0125
2024-12-25,1.1616,-0.011000000000000001
2024-12-26,1.1646,0.0026
2024-12-27,1.165,0.0003
2024-12-30,1.1673,0.002
2024-12-31,1.1486,-0.016
2025-01-02,1.1211,-0.0239
2025-01-03,1.1152,-0.0053
2025-01-06,1.1224,0.006500000000000001
2025-01-07,1.1238,0.0012
2025-01-08,1.1076,-0.0144
2025-01-09,1.1104,0.0025
2025-01-10,1.0975,-0.0116
2025-01-13,1.1034,0.0054
2025-01-14,1.1277,0.022000000000000002
2025-01-15,1.1194,-0.0074
2025-01-16,1.1234,0.0036
2025-01-17,1.1397,0.014499999999999999
2025-01-20,1.1389,-0.0007000000000000001
2025-01-21,1.1311,-0.0068000000000000005
2025-01-22,1.1238,-0.006500000000000001
2025-01-23,1.1204,-0.003
2025-01-24,1.1278,0.0066
2025-01-27,1.1391,0.01
2025-02-05,1.13,-0.008
2025-02-06,1.1353,0.004699999999999999
2025-02-07,1.1519,0.0146
2025-02-10,1.1585,0.005699999999999999
2025-02-11,1.1619,0.0029
2025-02-12,1.1753,0.0115
2025-02-13,1.1751,-0.0002
2025-02-14,1.1723,-0.0024
2025-02-17,1.1699,-0.002
2025-02-18,1.1658,-0.0034999999999999996
2025-02-19,1.1722,0.0055000000000000005
2025-02-20,1.1748,0.0022
2025-02-21,1.175,0.0002
2025-02-24,1.1785,0.003
2025-02-25,1.1628,-0.013300000000000001
2025-02-26,1.1753,0.010700000000000001
2025-02-27,1.1836,0.0070999999999999995
2025-02-28,1.1698,-0.011699999999999999
2025-03-03,1.185,0.013000000000000001
2025-03-04,1.1801,-0.0040999999999999995
2025-03-05,1.1749,-0.0044
2025-03-06,1.1823,0.0063
2025-03-07,1.1856,0.0028000000000000004
2025-03-10,1.1894,0.0032
2025-03-11,1.1999,0.0088
2025-03-12,1.1941,-0.0048
2025-03-13,1.1893,-0.004
2025-03-14,1.201,0.0098
2025-03-17,1.2038,0.0023
2025-03-18,1.2009,-0.0024
2025-03-19,1.1963,-0.0038
2025-03-20,1.1881,-0.0069
2025-03-21,1.1742,-0.011699999999999999
2025-03-24,1.1777,0.003
2025-03-25,1.1884,0.0091
2025-03-26,1.1854,-0.0025
2025-03-27,1.1874,0.0017000000000000001
2025-03-28,1.1716,-0.013300000000000001
2025-03-31,1.1605,-0.0095
2025-04-01,1.1662,0.0049
2025-04-02,1.1674,0.001
2025-04-03,1.1533,-0.0121
2025-04-07,1.056,-0.08439999999999999
2025-04-08,1.072,0.0152
2025-04-09,1.0783,0.0059
2025-04-10,1.0941,0.0147
2025-04-11,1.0954,0.0012
2025-04-14,1.1001,0.0043
2025-04-15,1.0898,-0.009399999999999999
2025-04-16,1.0825,-0.0067
2025-04-17,1.0811,-0.0013
2025-04-18,1.0812,0.0001
2025-04-21,1.0918,0.0098
2025-04-22,1.0921,0.0003
2025-04-23,1.1005,0.0077
2025-04-24,1.0982,-0.0021
2025-04-25,1.1064,0.0075
2025-04-28,1.0982,-0.0074
2025-04-29,1.1003,0.0019
2025-04-30,1.102,0.0015
2025-05-06,1.119,0.0154
2025-05-07,1.1268,0.006999999999999999
2025-05-08,1.1216,-0.0046
2025-05-09,1.1153,-0.005600000000000001
2025-05-12,1.1294,0.0126
2025-05-13,1.1306,0.0011
2025-05-14,1.1376,0.0062
2025-05-15,1.1274,-0.009000000000000001
2025-05-16,1.1255,-0.0017000000000000001
2025-05-19,1.1232,-0.002
2025-05-20,1.1258,0.0023
2025-05-21,1.1294,0.0032
2025-05-22,1.1173,-0.010700000000000001
2025-05-23,1.1135,-0.0034000000000000002
2025-05-26,1.1107,-0.0025
2025-05-27,1.1091,-0.0014000000000000002
2025-05-28,1.1026,-0.0059
2025-05-29,1.112,0.0085
2025-05-30,1.1026,-0.0085
2025-06-03,1.1038,0.0011
2025-06-04,1.1128,0.008199999999999999
2025-06-05,1.115,0.002
2025-06-06,1.1243,0.0083
2025-06-09,1.1301,0.0052
2025-06-10,1.1237,-0.005699999999999999
2025-06-11,1.1301,0.005699999999999999
2025-06-12,1.1316,0.0013
2025-06-13,1.132,0.0004
2025-06-16,1.1287,-0.0029
2025-06-17,1.1274,-0.0012
2025-06-18,1.1216,-0.0051
2025-06-19,1.1139,-0.0069
2025-06-20,1.109,-0.0044
2025-06-23,1.1105,0.0014000000000000002
2025-06-24,1.1251,0.0131
2025-06-25,1.129,0.0034999999999999996
2025-06-26,1.1272,-0.0016
2025-06-27,1.1348,0.0067
2025-06-30,1.1394,0.0040999999999999995
2025-07-01,1.1417,0.002
2025-07-02,1.1471,0.004699999999999999
2025-07-03,1.1523,0.0045000000000000005
2025-07-04,1.1404,-0.0103
2025-07-07,1.1409,0.0004
2025-07-08,1.1551,0.0124
2025-07-09,1.1439,-0.0097
2025-07-10,1.1539,0.0087
2025-07-11,1.1534,-0.0004
2025-07-14,1.156,0.0023
2025-07-15,1.1487,-0.0063
2025-07-16,1.1456,-0.0027
2025-07-17,1.1543,0.0076
2025-07-18,1.1766,0.019299999999999998
2025-07-21,1.2026,0.022099999999999998
2025-07-22,1.2277,0.0209
2025-07-23,1.2215,-0.0051
2025-07-24,1.2308,0.0076
2025-07-25,1.2319,0.0009
2025-07-28,1.2318,-0.0001
2025-07-29,1.2316,-0.0002
2025-07-30,1.2423,0.0087
2025-07-31,1.2099,-0.026099999999999998
2025-08-01,1.2046,-0.0044
2025-08-04,1.2056,0.0008
2025-08-05,1.213,0.0060999999999999995
2025-08-06,1.2236,0.0087
2025-08-07,1.2209,-0.0022
2025-08-08,1.2237,0.0023
2025-08-11,1.2408,0.013999999999999999
2025-08-12,1.2431,0.0019
2025-08-13,1.2471,0.0032
2025-08-14,1.2329,-0.011399999999999999
2025-08-15,1.2583,0.0206
2025-08-18,1.2618,0.0028000000000000004
2025-08-19,1.2535,-0.0066
2025-08-20,1.2758,0.0178
2025-08-21,1.2914,0.012199999999999999
2025-08-22,1.305,0.0105
2025-08-25,1.3262,0.016200000000000003
2025-08-26,1.3472,0.0158
2025-08-27,1.3222,-0.018600000000000002
2025-08-28,1.3294,0.0054
2025-08-29,1.3455,0.0121
2025-09-01,1.3523,0.0051
2025-09-02,1.3283,-0.0177
2025-09-03,1.3199,-0.0063
2025-09-04,1.3052,-0.0111
2025-09-05,1.3403,0.0269
2025-09-08,1.3859,0.034
2025-09-09,1.3794,-0.004699999999999999
2025-09-10,1.363,-0.011899999999999999
2025-09-11,1.3802,0.0126
2025-09-12,1.3765,-0.0027
2025-09-15,1.3781,0.0012
2025-09-16,1.3702,-0.005699999999999999
2025-09-17,1.3758,0.0040999999999999995
2025-09-18,1.3617,-0.0102
2025-09-19,1.3659,0.0031
2025-09-22,1.3503,-0.011399999999999999
2025-09-23,1.3369,-0.009899999999999999
2025-09-24,1.3567,0.0148
2025-09-25,1.3558,-0.0007000000000000001
2025-09-26,1.3614,0.0040999999999999995
2025-09-29,1.3938,0.023799999999999998
2025-09-30,1.4172,0.0168
2025-10-09,1.4528,0.025099999999999997
2025-10-10,1.4426,-0.006999999999999999
2025-10-13,1.4247,-0.0124
2025-10-14,1.3883,-0.0255
2025-10-15,1.3971,0.0063
2025-10-16,1.3725,-0.0176
2025-10-17,1.3425,-0.0219
2025-10-20,1.3464,0.0029
2025-10-21,1.3557,0.0069
2025-10-22,1.3458,-0.0073
2025-10-23,1.3728,0.020099999999999996
2025-10-24,1.3719,-0.0007000000000000001
2025-10-27,1.3878,0.0116
2025-10-28,1.3873,-0.0004
2025-10-29,1.4248,0.027000000000000003
2025-10-30,1.4213,-0.0025
2025-10-31,1.423,0.0012
2025-11-03,1.4184,-0.0032
2025-11-04,1.3891,-0.0207
2025-11-05,1.3969,0.005600000000000001
2025-11-06,1.4291,0.0231
2025-11-07,1.4746,0.0318
2025-11-10,1.5044,0.0202
2025-11-11,1.5027,-0.0011
2025-11-12,1.4978,-0.0033
2025-11-13,1.548,0.0335
2025-11-14,1.5234,-0.0159
2025-11-17,1.5426,0.0126
2025-11-18,1.493,-0.0322
2025-11-19,1.5122,0.0129
2025-11-20,1.4903,-0.014499999999999999
2025-11-21,1.4317,-0.0393
2025-11-24,1.4188,-0.009000000000000001
2025-11-25,1.4335,0.0104
2025-11-26,1.4268,-0.004699999999999999
2025-11-27,1.4443,0.0123
2025-11-28,1.4627,0.0127
2025-12-01,1.4758,0.009000000000000001
2025-12-02,1.4639,-0.008100000000000001
2025-12-03,1.4665,0.0018
2025-12-04,1.4586,-0.0054
2025-12-05,1.4781,0.0134
2025-12-08,1.4801,0.0014000000000000002
2025-12-09,1.4586,-0.014499999999999999
2025-12-10,1.4633,0.0032
2025-12-11,1.454,-0.0064
2025-12-12,1.4506,-0.0023
2025-12-15,1.4572,0.0045000000000000005
2025-12-16,1.4379,-0.0132
2025-12-17,1.4814,0.030299999999999997
2025-12-18,1.4805,-0.0006
2025-12-19,1.5028,0.0151
2025-12-22,1.5264,0.015700000000000002
2025-12-23,1.5363,0.006500000000000001
2025-12-24,1.559,0.0148
2025-12-25,1.571,0.0077
2025-12-26,1.6024,0.02
2025-12-29,1.5858,-0.0104
2025-12-30,1.6131,0.0172
2025-12-31,1.61,-0.0019
2026-01-05,1.6292,0.011899999999999999
2026-01-06,1.684,0.0336
2026-01-07,1.6757,-0.0049
2026-01-08,1.6609,-0.0088
2026-01-09,1.6639,0.0018
2026-01-12,1.6531,-0.006500000000000001
2026-01-13,1.6608,0.004699999999999999
2026-01-14,1.6669,0.0037
2026-01-15,1.6872,0.012199999999999999
2026-01-16,1.6795,-0.0046
2026-01-19,1.7276,0.0286
2026-01-20,1.7524,0.0144
2026-01-21,1.7606,0.004699999999999999
2026-01-22,1.7829,0.0127
2026-01-23,1.7969,0.0079
2026-01-26,1.7892,-0.0043
2026-01-27,1.7726,-0.009300000000000001
2026-01-28,1.8043,0.0179
2026-01-29,1.7946,-0.0054
2026-01-30,1.7828,-0.0066
2026-02-02,1.6825,-0.056299999999999996
2026-02-03,1.7415,0.0351
2026-02-04,1.744,0.0014000000000000002
2026-02-05,1.713,-0.0178
2026-02-06,1.7521,0.022799999999999997
2026-02-09,1.7725,0.0116
2026-02-10,1.7693,-0.0018
2026-02-11,1.8077,0.0217
2026-02-12,1.8093,0.0009
2026-02-13,1.7756,-0.018600000000000002
2026-02-24,1.8303,0.0308
2026-02-25,1.8586,0.0155
2026-02-26,1.8644,0.0031
2026-02-27,1.8791,0.0079
2026-03-02,1.9073,0.015
2026-03-03,1.8528,-0.0286
2026-03-04,1.8282,-0.013300000000000001
2026-03-05,1.8443,0.0088
2026-03-06,1.8769,0.0177
2026-03-09,1.8515,-0.013500000000000002
2026-03-10,1.8385,-0.006999999999999999
2026-03-11,1.8814,0.0233
2026-03-12,1.8828,0.0007000000000000001
2026-03-13,1.8761,-0.0036
2026-03-16,1.8145,-0.032799999999999996
2026-03-17,1.7739,-0.022400000000000003
2026-03-18,1.7639,-0.005600000000000001
2026-03-19,1.6876,-0.0433
2026-03-20,1.6719,-0.009300000000000001
2026-03-23,1.6466,-0.0151
2026-03-24,1.6623,0.0095
2026-03-25,1.6906,0.017
2026-03-26,1.6905,-0.0001
2026-03-27,1.731,0.024
2026-03-30,1.744,0.0075
2026-03-31,1.6986,-0.026000000000000002
2026-04-01,1.7191,0.0121
2026-04-02,1.7006,-0.0108
2026-04-03,1.6793,-0.0125
2026-04-07,1.7336,0.0323
2026-04-08,1.7623,0.0166
2026-04-09,1.766,0.0021
2026-04-10,1.7782,0.0069
2026-04-13,1.7785,0.0002
2026-04-14,1.7877,0.0052
2026-04-15,1.7583,-0.016399999999999998
2026-04-16,1.7822,0.013600000000000001
2026-04-17,1.7615,-0.0116
2026-04-20,1.7613,-0.0001
2026-04-21,1.7825,0.012
2026-04-22,1.7812,-0.0007000000000000001
